"Id","SalePrice"
1704,293652.141728211
1705,229970.985231052
1706,411041.871631439
1707,206260.636780106
1708,199036.678877475
1709,309261.057573654
1710,227004.537910988
1711,249703.780423124
1712,279586.798230085
1713,258156.150728228
1714,217658.236419234
1715,200028.581580512
1716,181835.810061217
1717,181059.864422833
1718,140424.443866872
1719,203054.512010777
1720,256221.084226695
1721,175731.23554966
1722,128473.64341292
1723,150523.298530879
1724,216047.484617715
1725,236033.250854492
1726,183325.176839215
1727,153022.517206239
1728,189934.417926855
1729,162366.944300914
1730,166695.449263935
1731,121110.041046759
1732,119597.722832486
1733,119003.412497385
1734,122464.05034823
1735,131751.467627983
1736,115260.282375789
1737,369761.392236499
1738,221253.67528294
1739,261068.379802173
1740,201881.522614746
1741,174295.265491735
1742,172142.981439185
1743,173615.946118743
1744,292122.991373918
1745,216615.045498747
1746,198568.257316499
1747,226553.081771235
1748,222693.831992117
1749,149194.111088645
1750,130419.130290879
1751,236165.63006997
1752,123147.78623188
1753,154045.165879049
1754,209677.885271339
1755,163293.072968849
1756,129269.378065972
1757,126621.442775312
1758,140382.313399711
1759,162028.536171627
1760,164270.930589392
1761,142487.464883148
1762,164202.023402113
1763,177713.541937214
1764,119699.129863828
1765,178216.917140732
1766,181443.68947377
1767,220115.272199057
1768,145561.200641426
1769,181227.95759024
1770,144718.057249699
1771,131389.326408524
1772,146354.149144524
1773,129877.355021853
1774,138066.311757317
1775,136354.502226559
1776,125039.975033768
1777,115947.187523727
1778,137513.505369747
1779,120828.872107404
1780,194143.165247837
1781,135061.588064645
1782,89423.6165005941
1783,136120.412857769
1784,99632.4552278641
1785,113148.961179394
1786,150069.554320229
1787,170543.113636024
1788,54184.9416931559
1789,96109.789394967
1790,71662.1165885108
1791,168629.513417416
1792,160180.961863805
1793,128307.897699327
1794,149780.167570134
1795,137315.230111582
1796,133182.445021499
1797,121574.909294195
1798,126688.288618709
1799,109009.650168395
1800,128554.173342743
1801,129188.260603768
1802,154802.977464842
1803,152271.026225875
1804,142293.780470131
1805,138040.661712137
1806,115918.441077112
1807,118834.237670856
1808,120037.193321761
1809,110225.607687038
1810,143007.592574403
1811,95538.7555069375
1812,94853.5786626586
1813,122869.771012523
1814,93542.5789364935
1815,50726.9958131556
1816,99003.9704119053
1817,107531.253075137
1818,144907.478279839
1819,118871.973467222
1820,65319.5769299869
1821,112975.630470544
1822,143035.09129578
1823,44482.5626446293
1824,143299.390890607
1825,135919.738378455
1826,101015.217100644
1827,108981.521786605
1828,138961.878350256
1829,100312.614574229
1830,134896.949507396
1831,165659.474442947
1832,74641.2330944726
1833,136445.31191267
1834,121434.143691823
1835,129009.909476149
1836,121957.234351639
1837,83341.1441467957
1838,114604.292429031
1839,85387.8495272058
1840,142305.315369927
1841,133817.624396051
1842,75015.09527847
1843,137778.310384059
1844,135511.036181079
1845,139493.250786756
1846,154271.692292806
1847,163023.053945931
1848,50880.174385917
1849,118066.891447089
1850,120881.740805052
1851,152131.399433988
1852,127479.989570394
1853,129853.766992289
1854,175813.213061321
1855,145689.80850737
1856,217432.676890631
1857,156865.340107607
1858,131850.443458296
1859,129331.124209519
1860,137569.13509868
1861,129331.124209519
1862,323422.331126085
1863,300804.447335121
1864,300804.447335121
1865,349410.00427733
1866,345645.886733417
1867,259854.83070384
1868,306970.417523876
1869,197783.512646474
1870,254017.960761438
1871,258851.492815428
1872,170105.683485058
1873,242915.050392888
1874,147519.0979666
1875,201323.120866873
1876,182812.238891781
1877,206198.483208071
1878,206583.545802095
1879,133380.307347278
1880,139579.168026673
1881,251116.064712858
1882,252388.812652912
1883,190250.111533053
1884,207208.794955373
1885,269501.738294506
1886,309502.794311894
1887,211808.487785619
1888,295987.263449853
1889,156950.677097648
1890,132159.221653232
1891,133454.303519818
1892,111848.908441474
1893,124698.564227097
1894,119115.710262673
1895,134964.306719267
1896,125328.339038869
1897,114167.615135796
1898,111252.400409434
1899,152782.191932319
1900,142640.230032832
1901,166102.496995119
1902,146163.651745232
1903,218023.003264622
1904,142944.775480271
1905,194798.076602146
1906,165974.634036636
1907,222367.034207308
1908,116063.799353011
1909,137375.658299928
1910,125589.956686355
1911,212272.22512596
1912,315553.848015286
1913,124268.936651337
1914,63680.5192621025
1915,292747.328285384
1916,63735.517707818
1917,269908.894591327
1918,142908.576138387
1919,166916.144881677
1920,153038.740901902
1921,459837.891394566
1922,324581.149687789
1923,209098.471099327
1924,221853.342000119
1925,204026.361241393
1926,415242.107378666
1927,136274.389150069
1928,164925.102657843
1929,125034.501145963
1930,130884.466516669
1931,146962.081277639
1932,135595.462261396
1933,177618.28259852
1934,176347.917532848
1935,167359.155315409
1936,185735.474136487
1937,181445.752909779
1938,169155.586370807
1939,234991.786313844
1940,196319.425258753
1941,167847.591462257
1942,175620.874089314
1943,216544.95981784
1944,349182.538155962
1945,378337.690480641
1946,139230.21548815
1947,287484.951198822
1948,162137.316029756
1949,231151.214653617
1950,190296.112410135
1951,277742.382437997
1952,220134.171187189
1953,159031.981540327
1954,193038.724226501
1955,134462.168088686
1956,318213.904986959
1957,156316.928639443
1958,335406.598245797
1959,143999.328806727
1960,117180.692742674
1961,120189.141263583
1962,98507.9991335424
1963,104261.098833131
1964,102491.974256571
1965,148408.671490809
1966,161035.721331723
1967,284672.552612114
1968,385064.550142915
1969,402528.977283999
1970,449284.310209782
1971,443906.786298693
1972,381910.221199624
1973,258067.648487474
1974,321764.737610486
1975,436443.932526483
1976,272947.671992881
1977,336027.944932481
1978,362179.985843787
1979,346491.941765823
1980,181407.324801188
1981,347587.290743835
1982,216066.873117287
1983,201610.224003371
1984,178417.079938571
1985,217518.357099562
1986,209596.802613176
1987,184427.476841201
1988,180516.625304805
1989,195567.866350852
1990,222102.080788918
1991,216258.855913001
1992,211210.899820868
1993,171926.860895979
1994,244713.63479987
1995,186830.646774407
1996,258484.481263688
1997,312482.106075738
1998,338474.186771689
1999,238976.32974281
2000,326372.891970341
2001,248387.028168054
2002,228910.186967914
2003,285898.193606882
2004,272712.923701652
2005,211363.719029566
2006,228994.668923232
2007,244092.192569891
2008,212653.228681335
2009,184854.710831158
2010,205888.541018433
2011,148574.543570799
2012,178868.07130591
2013,182694.960225395
2014,181491.993816852
2015,206334.982422546
2016,186211.521996061
2017,199614.546635583
2018,120076.906281644
2019,136659.225349318
2020,112397.281646118
2021,109998.828681616
2022,189911.934223013
2023,135967.127659632
2024,245099.703369861
2025,361435.088178868
2026,172780.921700895
2027,140309.646631767
2028,157155.507639912
2029,163747.044239561
2030,280962.255682552
2031,239131.919280632
2032,257192.616107792
2033,274041.167553629
2034,163714.573537162
2035,198994.960832317
2036,205761.955809403
2037,212616.680212039
2038,310151.356642187
2039,237594.875304557
2040,320568.436523124
2041,297170.670707133
2042,197052.377702523
2043,178499.630559068
2044,173001.409555448
2045,211965.382270103
2046,145203.113723815
2047,147471.21891663
2048,143285.715365773
2049,146442.052424276
2050,181014.765020474
2051,106892.550621128
2052,129741.947256418
2053,146989.463338973
2054,83260.4710569236
2055,161995.874745347
2056,137654.922776912
2057,123561.366737274
2058,230898.556415071
2059,134390.375320381
2060,177614.188544636
2061,183505.256363962
2062,131290.047386946
2063,109572.467795126
2064,140070.015342362
2065,120773.533876941
2066,164943.627139652
2067,119998.651624147
2068,156906.087281101
2069,86203.2584008364
2070,113696.426526527
2071,87501.5292847605
2072,134480.849506248
2073,136237.357471798
2074,174879.589564238
2075,157483.424842342
2076,128073.20083934
2077,156813.842323724
2078,131755.712063154
2079,132813.199818872
2080,121756.57782645
2081,128483.395485429
2082,119569.57789699
2083,152506.067530775
2084,115304.428682074
2085,120031.461869317
2086,128540.767205255
2087,127265.436486914
2088,101455.075533933
2089,73648.3797521892
2090,131131.523796644
2091,121197.966032404
2092,130877.458594738
2093,114739.838135875
2094,129120.443480685
2095,140852.167118368
2096,79935.2920764727
2097,91194.973142063
2098,145881.387227143
2099,57734.1299348221
2100,88235.8150432573
2101,118735.879074174
2102,131926.403991198
2103,102152.226099273
2104,139303.140823933
2105,123255.888930686
2106,58723.7765755078
2107,202396.175281602
2108,114189.636084073
2109,114210.794604989
2110,139774.420906029
2111,152895.059592544
2112,144220.34369312
2113,113811.489684421
2114,113077.178069718
2115,157335.897530112
2116,119952.460223683
2117,156945.835618323
2118,120440.349708477
2119,104960.062134742
2120,106177.219602533
2121,87330.5116477291
2122,91852.3929008059
2123,84563.8044630198
2124,166012.104113444
2125,133982.852640113
2126,143051.260476725
2127,158182.899151774
2128,131126.398361204
2129,97249.4139738077
2130,137226.743419499
2131,153711.075895335
2132,109261.743677703
2133,119698.653140026
2134,112922.994589207
2135,89198.295072042
2136,58294.7667774524
2137,114188.121396026
2138,128867.246589962
2139,151208.071498334
2140,135561.59190172
2141,144170.294367996
2142,126478.354315055
2143,140127.037164768
2144,116134.256921233
2145,136572.653108403
2146,160044.695636495
2147,136269.752837602
2148,120336.980494927
2149,135461.395853404
2150,230436.776793635
2151,116193.334440269
2152,182387.253307417
2153,164656.50618632
2154,103779.29091359
2155,139023.709280563
2156,263343.084167607
2157,230290.999894465
2158,238262.869223395
2159,214492.097552809
2160,175141.263048652
2161,252140.534474201
2162,434432.459261829
2163,343383.99073603
2164,269945.134977861
2165,188012.642992771
2166,151856.680357674
2167,216380.10351663
2168,188210.136760701
2169,199494.007138748
2170,210295.677625269
2171,145134.897060697
2172,136142.416330458
2173,164107.656697708
2174,229704.732498322
2175,343427.019680463
2176,320396.710588127
2177,238471.588185691
2178,219526.111830711
2179,139762.979314903
2180,208525.106011231
2181,188097.877491842
2182,214855.960525015
2183,180591.78944415
2184,125748.574319032
2185,123789.130129309
2186,147386.920352239
2187,156352.69789608
2188,162033.998740531
2189,160073.833201509
2190,79425.2407722262
2191,88473.4193888748
2192,94387.9797970662
2193,89871.399452839
2194,105957.830641376
2195,112907.920671467
2196,106254.323771204
2197,114721.595273019
2198,168225.355154798
2199,176403.269428373
2200,145516.555159386
2201,157372.344598623
2202,222179.163964552
2203,142630.08920243
2204,174660.177531265
2205,109409.719303391
2206,133872.200471403
2207,217839.78015237
2208,250379.236244862
2209,217729.090543858
2210,122418.468488792
2211,114000.803006454
2212,111724.411120722
2213,101017.784799782
2214,127107.156471197
2215,100108.55689191
2216,140419.266757523
2217,64754.7021935373
2218,80344.0763770275
2219,75895.9891542709
2220,70630.6401136337
2221,292777.924115668
2222,255510.30921501
2223,308478.455194822
2224,208297.212975174
2225,123122.264972835
2226,187764.19282916
2227,210898.512214667
2228,268757.992516885
2229,242899.122177963
2230,145849.426799055
2231,220905.805604841
2232,180948.586358546
2233,167050.89482747
2234,241986.772855902
2235,206649.379510817
2236,259890.607710831
2237,334168.663888245
2238,194814.246419686
2239,117530.47869266
2240,154956.395902525
2241,147416.390969267
2242,136356.440949147
2243,130020.90612329
2244,104955.122233499
2245,100873.674456865
2246,147133.153089719
2247,111296.399133026
2248,132231.320453517
2249,128849.759214874
2250,138403.578701884
2251,97556.6364137011
2252,177131.588171797
2253,150518.275148731
2254,171727.256071526
2255,183794.428818183
2256,191823.280340851
2257,211651.810879064
2258,175234.85298448
2259,177757.107300054
2260,140413.916470015
2261,211384.842117333
2262,219392.573146028
2263,366881.849098545
2264,422206.301288446
2265,172803.925530547
2266,293807.666614948
2267,362309.276714761
2268,390950.641705199
2269,149089.072024895
2270,198223.649480509
2271,220230.06974856
2272,189344.57588631
2273,165015.71173194
2274,175714.85665807
2275,142779.575235195
2276,194057.931776767
2277,180835.955010984
2278,151618.499685222
2279,121410.803854236
2280,125064.312309105
2281,156855.734790246
2282,175039.514521757
2283,103219.082527443
2284,111245.975516424
2285,161073.470213394
2286,127525.465994202
2287,353856.312581157
2288,257635.960588424
2289,414384.368540675
2290,447624.546736401
2291,309922.975819749
2292,442389.928079495
2293,425833.987898602
2294,379549.991576283
2295,406933.320405489
2296,265925.516553019
2297,306129.303892998
2298,314299.532170747
2299,365303.649642528
2300,350053.630559311
2301,273206.299796102
2302,242107.855184063
2303,238648.916919285
2304,245452.707804718
2305,172781.326064131
2306,167523.276114455
2307,171271.880770052
2308,227937.650963289
2309,278361.143471597
2310,207186.269154271
2311,188517.207580948
2312,191393.816414386
2313,175812.417520619
2314,176318.403879811
2315,185633.028496481
2316,182190.765371959
2317,172752.116418452
2318,184131.12386005
2319,187174.406341394
2320,184960.853320272
2321,249742.806797582
2322,182114.501904942
2323,191220.574969776
2324,170304.847128807
2325,211391.784456412
2326,169335.205553411
2327,212072.647763816
2328,232703.439715026
2329,177072.339035863
2330,173444.1842614
2331,360614.330703832
2332,415766.021891213
2333,328193.549843905
2334,238155.718459267
2335,265564.15800408
2336,345435.038803275
2337,182339.879009873
2338,295993.516072374
2339,230590.862536019
2340,396935.42850108
2341,220876.401012681
2342,233340.844153471
2343,215264.37112404
2344,218441.046202884
2345,242503.384759026
2346,211234.20475004
2347,186653.22362466
2348,237944.208375438
2349,183779.851349065
2350,280412.604528754
2351,246509.136157892
2352,246391.879047593
2353,227874.943708578
2354,139203.999389343
2355,165528.56688682
2356,150523.298530879
2357,189330.424188907
2358,189494.503112692
2359,129000.588691205
2360,123452.249706524
2361,142498.323575938
2362,289383.817469014
2363,139984.894211362
2364,157231.458830064
2365,219111.375015508
2366,201177.497851887
2367,223834.470027753
2368,203739.676684294
2369,219674.488054896
2370,166114.29698676
2371,167231.9270277
2372,181441.754220903
2373,262242.137004961
2374,320630.349819677
2375,263310.609035216
2376,272321.844834316
2377,360567.415808546
2378,140443.862985889
2379,201659.848592686
2380,142126.566768778
2381,157905.097174883
2382,204651.465164164
2383,203871.989736533
2384,252469.843010627
2385,157543.808753175
2386,135091.329948133
2387,135990.442992773
2388,109106.419160536
2389,126678.435168953
2390,147303.135268061
2391,141302.195388967
2392,122120.441723658
2393,178788.325684682
2394,145698.909876107
2395,206750.475370209
2396,141214.19847919
2397,233045.231902658
2398,136660.308543293
2399,50179.4865466328
2400,51956.7811174809
2401,115388.924655791
2402,140772.933803793
2403,143885.757233869
2404,151315.652941625
2405,155509.959814389
2406,143588.116732696
2407,131778.538916968
2408,144886.187552639
2409,127892.172175949
2410,173434.352974321
2411,123772.462922635
2412,159271.986897209
2413,133594.020937861
2414,142093.479145763
2415,142710.406497514
2416,127480.88604852
2417,131200.033368491
2418,133688.778846735
2419,127431.34212962
2420,129858.313858055
2421,151242.935705705
2422,113185.949866445
2423,135944.924119878
2424,171215.735223426
2425,177218.857475538
2426,132250.533627532
2427,133810.840978809
2428,181151.53363097
2429,119447.79286724
2430,134049.391063018
2431,112741.931675971
2432,145449.78510108
2433,150393.109831243
2434,137540.501553687
2435,147984.35553183
2436,110824.25704516
2437,107933.995604181
2438,127167.203219629
2439,112101.457749688
2440,121835.654012284
2441,97582.4663204744
2442,101832.272692555
2443,118018.114918083
2444,122164.271027615
2445,78951.8471701993
2446,125270.086922525
2447,196271.805875888
2448,138008.973408584
2449,102668.773541569
2450,145961.228868439
2451,123282.498763965
2452,216607.634991034
2453,95343.0517659176
2454,120098.898736228
2455,117714.539049797
2456,131262.472255917
2457,123655.925183934
2458,112991.201540359
2459,108564.786018057
2460,137640.512972665
2461,114484.714252285
2462,138455.18031949
2463,122821.133973706
2464,171071.831805973
2465,132714.897832313
2466,112841.284247293
2467,151628.534551077
2468,68694.5939812766
2469,68034.6231871841
2470,178141.584610391
2471,200278.090194749
2472,158287.60520596
2473,109880.913418393
2474,81032.4558532825
2475,222158.230306101
2476,113186.751062449
2477,126084.621372338
2478,153526.271481902
2479,101543.312097015
2480,140917.141401631
2481,113365.088208042
2482,129376.2605013
2483,118142.997531375
2484,121040.929957762
2485,130039.330527295
2486,156360.885369835
2487,143780.56551919
2488,169873.170304002
2489,153337.836596441
2490,151392.382804747
2491,93387.4864204482
2492,181698.962499454
2493,144351.730229427
2494,151472.328177322
2495,85964.9394587688
2496,230944.452939228
2497,151212.676907532
2498,115683.433588955
2499,93556.7223762226
2500,125996.684675789
2501,136570.100566591
2502,151361.939736541
2503,88759.4951441562
2504,173445.625517105
2505,225313.69542655
2506,267292.202515812
2507,295925.462546995
2508,267292.202515812
2509,215504.066306955
2510,228422.361470532
2511,178268.426096988
2512,206681.088717898
2513,215102.589108006
2514,258772.789043252
2515,147787.404410464
2516,156781.714624445
2517,142525.807951871
2518,148464.257896894
2519,224786.534435462
2520,210488.835907023
2521,192318.233051896
2522,218463.096353968
2523,127465.687596314
2524,136007.067058917
2525,143873.671865807
2526,135513.234864859
2527,112162.170714127
2528,138447.820232474
2529,128393.562582535
2530,117351.304765254
2531,252810.941418325
2532,224483.420383368
2533,199727.874020974
2534,246435.26958743
2535,330767.591509222
2536,242386.28868206
2537,245945.901989024
2538,184037.900182741
2539,192731.17842983
2540,163566.97134158
2541,191869.274814048
2542,170660.231740698
2543,128747.162541429
2544,119589.595146438
2545,134587.917138445
2546,131121.472503558
2547,138947.129155927
2548,135148.632646296
2549,155916.549722394
2550,334828.455087691
2551,134158.403141928
2552,133184.411401284
2553,81253.0466102634
2554,99895.1938438383
2555,119623.184086367
2556,106964.366350059
2557,108676.193264768
2558,120589.833915285
2559,140962.996160249
2560,147773.804254897
2561,146948.377081905
2562,135833.706233297
2563,151176.435172485
2564,194384.188301921
2565,135098.314607344
2566,160677.066589921
2567,131758.764882364
2568,178587.306561184
2569,207631.154809873
2570,121647.375629784
2571,181740.185918473
2572,182119.132913637
2573,224163.953234719
2574,277942.274884611
2575,122098.932035492
2576,130435.379914196
2577,128501.053850292
2578,86459.7700036848
2579,61604.8875180615
2580,114610.397148369
2581,116999.784188354
2582,113123.509336918
2583,285380.752977886
2584,167219.167176296
2585,166889.085246049
2586,210478.857206218
2587,197019.90318895
2588,165359.675093858
2589,151429.722742644
2590,212426.337531567
2591,197755.280147631
2592,200118.131669895
2593,256981.906513583
2594,189226.025151721
2595,209603.22116602
2596,326761.737358704
2597,175737.769288212
2598,286763.871273018
2599,295723.470698078
2600,124082.77889422
2601,139353.256986797
2602,80252.4969344312
2603,92339.3888085864
2604,85257.9905627671
2605,78342.7692988506
2606,145052.679685577
2607,179743.278012816
2608,193795.055778231
2609,167907.175677695
2610,116151.010834924
2611,117383.149636945
2612,157652.3788378
2613,136094.608434721
2614,128874.760060985
2615,155636.367425137
2616,144487.918702213
2617,182413.434477939
2618,188864.430139411
2619,208568.776999421
2620,185008.05523047
2621,176874.979360902
2622,176644.796541175
2623,245148.758862616
2624,286787.137545705
2625,311647.212937463
2626,167871.735529318
2627,190708.477978103
2628,506169.85523558
2629,490684.422181614
2630,351237.630993906
2631,446436.381573725
2632,463940.478794597
2633,317496.028383242
2634,432874.531974064
2635,152811.264612943
2636,180255.672683873
2637,182589.284099457
2638,259340.602518496
2639,198365.182010788
2640,154441.511817633
2641,102134.199975939
2642,191991.76511715
2643,102275.55100887
2644,124078.980950628
2645,101442.288311559
2646,93248.1021073247
2647,98685.8472116806
2648,145203.20965808
2649,145844.148195603
2650,158652.129876666
2651,142632.655153678
2652,405688.089104543
2653,251790.446872206
2654,224613.917696658
2655,380992.870183948
2656,291031.299948526
2657,347574.723594095
2658,292115.371184121
2659,291783.24892668
2660,334405.159418784
2661,336366.004052471
2662,343519.450103084
2663,299032.443481824
2664,266534.101522899
2665,321292.158857002
2666,282779.563785107
2667,163172.576561139
2668,187936.050449142
2669,166264.727048018
2670,274805.868317733
2671,196673.607467855
2672,191074.986193327
2673,209757.667164281
2674,202433.103923382
2675,179058.131730778
2676,193585.713487557
2677,184662.949604987
2678,259683.047821258
2679,281630.471775377
2680,294218.550351542
2681,431785.369744977
2682,344279.238143316
2683,516480.774724732
2684,328256.913272358
2685,372933.068819002
2686,266003.993219353
2687,324161.806285333
2688,220652.001916009
2689,209498.02279113
2690,404599.991483213
2691,177187.212006751
2692,141069.45706886
2693,186293.911110786
2694,136811.438730827
2695,194418.520204751
2696,193281.831668446
2697,172321.116557218
2698,192128.764001851
2699,167863.306425894
2700,153818.32177321
2701,147125.767860371
2702,110159.331457538
2703,139252.861679207
2704,139619.4368561
2705,122332.644416922
2706,121332.833448691
2707,127131.890222772
2708,133861.009186101
2709,110226.12412308
2710,130756.567111298
2711,241024.781440931
2712,400159.049621722
2713,171381.312660645
2714,150245.548646696
2715,169870.897863762
2716,142503.369470716
2717,173391.309121325
2718,222342.520874174
2719,154478.458610134
2720,175878.110777121
2721,134977.86397922
2722,161712.305716488
2723,147888.596480369
2724,131973.373032279
2725,132008.126259554
2726,146609.217157458
2727,183178.421259711
2728,170644.018367819
2729,143891.957785423
2730,144806.047599096
2731,132837.010508735
2732,129268.930371516
2733,166393.364636711
2734,136420.167222879
2735,131898.316462509
2736,142139.716671258
2737,124913.452765166
2738,143247.28825664
2739,158233.989350953
2740,138334.356148351
2741,146443.039343847
2742,148174.103275257
2743,143133.414892404
2744,155652.171588221
2745,141782.983825358
2746,140616.886214882
2747,159458.7672368
2748,124914.262369069
2749,134367.494338703
2750,132000.966506078
2751,136030.109515616
2752,221656.032302093
2753,158063.809074702
2754,213811.596633722
2755,130156.83733448
2756,81742.8042162659
2757,55616.9082231149
2758,79520.4534397119
2759,160268.247050154
2760,115051.97417653
2761,143591.954789494
2762,150525.60450328
2763,190550.431716286
2764,165031.45794267
2765,307810.340927282
2766,136950.235941498
2767,82481.8401944562
2768,134782.883437862
2769,130766.504634448
2770,160409.567652303
2771,121576.281875215
2772,118058.303179677
2773,144513.904918296
2774,142340.991346599
2775,116776.113382119
2776,142203.362147188
2777,145471.039768822
2778,111465.739156593
2779,119914.04107963
2780,99367.0414389079
2781,98337.16438714
2782,91866.0335072158
2783,91850.3338552769
2784,126618.947407485
2785,132423.962565756
2786,62360.9770783475
2787,120781.886043617
2788,72836.0586893695
2789,172737.817713753
2790,76732.8856987611
2791,114579.726512475
2792,58471.0505632778
2793,157835.691290795
2794,89806.7619887778
2795,121254.052690304
2796,99116.6937307758
2797,182225.982583271
2798,97222.6159423952
2799,106592.959845519
2800,61140.3165685682
2801,105018.559908966
2802,134447.452123174
2803,167878.099874003
2804,148833.232137302
2805,101609.523513412
2806,83334.6428769635
2807,172341.673831403
2808,143481.685267575
2809,136847.708150545
2810,131940.801534577
2811,156711.470789409
2812,153485.076460513
2813,146579.787988211
2814,153881.672610384
2815,101911.105895769
2816,250364.122539458
2817,144625.439135613
2818,128736.787229204
2819,183494.454525544
2820,136495.892985173
2821,107168.134737325
2822,199170.167576555
2823,327541.224248838
2824,170342.564255591
2825,155313.89831025
2826,133614.640734695
2827,134906.922040955
2828,207982.475606005
2829,185299.971381386
2830,223708.212840955
2831,181623.597278727
2832,244120.634781101
2833,289359.200859202
2834,209703.944714149
2835,212644.390624345
2836,192002.936647563
2837,154597.128989635
2838,149409.940173406
2839,189088.213772893
2840,202244.970537268
2841,202849.327161624
2842,227437.631685378
2843,147849.111054259
2844,150602.015861294
2845,124596.993439851
2846,206855.455786153
2847,186056.654203856
2848,224524.948361216
